face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces/19240_face3.png,White,White,Female,30-39,"[9.4746381e-01 6.5374246e-05 1.0002219e-02 2.9786716e-03 2.3989072e-03
 6.3318678e-04 3.6457997e-02]",[9.8508143e-01 1.9264427e-05 1.1654989e-02 3.2444370e-03],[0.03980577 0.96019423],"[1.9691972e-06 1.9463883e-05 2.4994963e-03 3.6977580e-01 5.3893316e-01
 8.4394112e-02 4.1414113e-03 2.2353440e-04 1.1081215e-05]"
detected_faces/19206_face0.png,Middle Eastern,Asian,Female,10-19,"[1.5631172e-01 4.4430775e-04 5.9987843e-02 3.6947001e-02 1.9747430e-01
 8.8308267e-03 5.4000401e-01]",[0.26535127 0.01500499 0.67997146 0.03967231],[0.02061856 0.97938144],"[1.4308272e-06 2.6138055e-03 6.0924721e-01 3.7328941e-01 1.4325937e-02
 5.1706115e-04 4.5787888e-06 4.9268624e-07 5.1750526e-08]"
detected_faces/19205_face0.png,White,White,Female,20-29,"[9.9105597e-01 1.0576999e-04 2.1434890e-03 6.1974339e-03 2.5399655e-04
 2.3054872e-05 2.2029439e-04]",[0.932941   0.00961927 0.05331265 0.00412706],[2.1068813e-04 9.9978930e-01],"[4.69601886e-08 1.45424696e-04 6.12982027e-02 8.87327552e-01
 5.08243926e-02 4.03156388e-04 1.20118534e-06 1.39747565e-08
 1.08729215e-09]"
detected_faces/19085_face0.png,Black,Black,Male,40-49,"[4.9553032e-06 9.9992323e-01 3.9447776e-05 1.3394540e-06 4.5839370e-06
 2.3245362e-05 3.1377733e-06]",[2.0017164e-06 9.9940616e-01 5.6467683e-04 2.7169166e-05],[9.9998629e-01 1.3759341e-05],"[3.8486357e-07 2.2600930e-06 5.3395127e-04 6.5996163e-02 2.9627794e-01
 5.4031062e-01 9.2229828e-02 4.4072578e-03 2.4160331e-04]"
detected_faces/19203_face0.png,Latino_Hispanic,White,Female,20-29,"[9.3491562e-02 4.7967432e-04 8.2576543e-01 2.1153163e-02 3.2133859e-02
 8.6692721e-03 1.8306993e-02]",[0.80598783 0.01057994 0.16335832 0.02007396],[0.01288182 0.9871182 ],"[4.6304783e-07 8.0921175e-04 1.6513009e-01 6.8809330e-01 1.4261229e-01
 3.3081279e-03 4.4947450e-05 1.5999859e-06 2.7128591e-08]"
detected_faces/19203_face1.png,White,White,Male,40-49,"[9.9979490e-01 2.7609124e-07 5.3071559e-05 9.7698326e-08 5.4797579e-07
 3.8685498e-06 1.4726300e-04]",[9.9986702e-01 1.6863514e-05 4.8045945e-06 1.1130736e-04],[9.9955791e-01 4.4207898e-04],"[2.6262424e-07 2.1457868e-06 1.8160371e-04 3.3695735e-03 7.6884486e-02
 5.7412976e-01 3.3700833e-01 7.8931162e-03 5.3082837e-04]"
detected_faces/19203_face2.png,Middle Eastern,White,Male,50-59,"[2.7299133e-01 1.6918849e-02 5.3554419e-02 8.8805228e-04 6.2786514e-04
 1.2087803e-02 6.4293170e-01]",[0.9797356  0.00903173 0.00714178 0.00409089],[0.94602185 0.05397813],"[2.0755628e-05 6.3668158e-05 1.9926173e-03 3.8394656e-02 1.3589084e-01
 2.8606790e-01 3.9125010e-01 1.3758297e-01 8.7364595e-03]"
detected_faces/19702_face0.png,White,White,Female,20-29,"[7.5904691e-01 3.6353280e-03 1.4546639e-01 5.3077785e-04 1.3015489e-03
 2.4881056e-03 8.7530926e-02]",[0.95745635 0.03690852 0.00156209 0.00407298],[0.22914049 0.77085954],"[5.7794646e-06 9.3965614e-03 4.2880914e-01 4.5760024e-01 9.2209756e-02
 1.1554211e-02 3.8888672e-04 3.2930508e-05 2.5627539e-06]"
detected_faces/19702_face1.png,White,White,Male,40-49,"[9.9888217e-01 1.7110040e-05 1.8533322e-04 1.5593250e-06 2.3063192e-06
 6.6782071e-05 8.4469316e-04]",[9.9952859e-01 1.8670704e-05 3.0794997e-06 4.4961210e-04],[9.9957901e-01 4.2105617e-04],"[1.16318733e-06 3.16198589e-06 7.36871516e-05 1.33471116e-02
 3.60070586e-01 5.17220914e-01 1.06177725e-01 2.85974285e-03
 2.45830044e-04]"
detected_faces/19678_face0.png,Black,Black,Female,50-59,"[3.5487687e-05 9.9801779e-01 1.7260337e-03 3.4717493e-07 5.9174781e-06
 2.1398654e-04 4.3948296e-07]",[6.9597729e-05 9.9891913e-01 1.9158454e-04 8.1963284e-04],[3.7572900e-05 9.9996245e-01],"[2.1315290e-07 1.0846622e-06 1.2844178e-05 2.0747815e-04 2.7762208e-02
 3.3752823e-01 5.0216848e-01 1.3046487e-01 1.8546103e-03]"
detected_faces/19653_face0.png,White,White,Male,50-59,"[9.0234977e-01 8.7953912e-04 1.3997863e-02 1.5640102e-05 5.1695588e-05
 2.3950255e-03 8.0310494e-02]",[9.9700248e-01 1.2185540e-04 1.6317195e-04 2.7124917e-03],[9.9999976e-01 2.4403474e-07],"[7.4377039e-07 2.5011389e-07 5.9399745e-06 3.6508885e-05 1.5204743e-03
 4.0827032e-02 5.0202954e-01 4.4252896e-01 1.3050495e-02]"
detected_faces/19653_face1.png,Middle Eastern,White,Male,50-59,"[3.82853776e-01 1.18835924e-04 1.68259069e-02 4.26086306e-04
 4.50194406e-04 1.22335774e-03 5.98101854e-01]",[9.9642271e-01 9.0947935e-05 3.0751832e-04 3.1787739e-03],[9.9962008e-01 3.7992682e-04],"[2.5334414e-06 2.9174919e-06 1.8258818e-04 3.4386190e-03 6.3405901e-02
 3.7047333e-01 4.7646901e-01 8.3758079e-02 2.2669714e-03]"
detected_faces/19647_face0.png,Middle Eastern,White,Male,20-29,"[0.31142357 0.0084815  0.04781679 0.02999477 0.01370928 0.19089481
 0.39767933]",[0.55547553 0.00624984 0.14305732 0.2952174 ],[0.9862421  0.01375781],"[3.9421826e-05 5.8311131e-04 2.9219847e-02 5.1605624e-01 3.7344408e-01
 7.1040027e-02 7.9444721e-03 1.5470141e-03 1.2576670e-04]"
detected_faces/19647_face1.png,White,White,Male,30-39,"[0.7495115  0.00110812 0.03417965 0.00253577 0.00083692 0.0231119
 0.18871623]",[0.5456354  0.01953571 0.02814327 0.40668565],[0.51783514 0.48216492],"[3.0742071e-06 5.1794872e-05 8.8547394e-03 4.1540730e-01 4.2784715e-01
 1.3109107e-01 1.5504614e-02 1.0902253e-03 1.4994411e-04]"
detected_faces/19647_face2.png,White,White,Female,30-39,"[0.94341636 0.00360574 0.02201619 0.00112259 0.00111757 0.00559827
 0.02312331]",[0.8892773  0.0132407  0.0489998  0.04848225],[0.41556013 0.5844399 ],"[4.5659566e-05 1.8952066e-03 2.5146294e-02 3.0987829e-01 4.7679994e-01
 1.6135328e-01 2.1131571e-02 3.1922238e-03 5.5754941e-04]"
detected_faces/19637_face0.png,White,White,Female,3-9,"[9.9937755e-01 2.3654358e-07 1.7449715e-04 5.3097988e-06 5.3216891e-06
 9.7992802e-07 4.3607276e-04]",[9.9992597e-01 7.8106399e-07 6.5184315e-05 7.9898300e-06],[0.00897003 0.9910299 ],"[1.3626305e-02 9.3787920e-01 3.9951079e-02 5.1692859e-03 2.1248083e-03
 1.1913723e-03 5.1634855e-05 4.7636354e-06 1.5723760e-06]"
detected_faces/19637_face1.png,White,White,Male,20-29,"[9.8754680e-01 4.8600473e-06 2.3375126e-03 1.3295378e-03 3.1222528e-04
 6.2461550e-05 8.4066866e-03]",[9.8323888e-01 1.0521634e-05 1.6681539e-02 6.9068112e-05],[0.9643581  0.03564191],"[2.9283736e-05 1.2060322e-03 1.5661855e-01 5.5128151e-01 2.5541413e-01
 3.4274481e-02 1.1018020e-03 6.9213165e-05 5.0967296e-06]"
detected_faces/19635_face0.png,Middle Eastern,Indian,Male,40-49,"[2.9632899e-01 2.4120931e-02 2.0966431e-01 2.4162564e-05 1.5834278e-04
 1.5470587e-01 3.1499738e-01]",[0.09858814 0.02094525 0.00372357 0.8767431 ],[9.999986e-01 1.337751e-06],"[4.9666272e-07 7.5598945e-07 7.3077419e-05 1.7919255e-02 3.4397939e-01
 5.4060698e-01 9.6239522e-02 1.1657982e-03 1.4690502e-05]"
detected_faces/19635_face1.png,Latino_Hispanic,Asian,Male,30-39,"[0.05551017 0.08395841 0.38684133 0.02350224 0.04806293 0.30394852
 0.09817641]",[0.24004838 0.18162394 0.42483822 0.15348949],[0.91987747 0.08012258],"[2.7128088e-05 1.0767039e-03 3.4337919e-02 4.2522222e-01 4.6334353e-01
 7.2244883e-02 3.5773001e-03 1.6228222e-04 7.9597276e-06]"
detected_faces/19634_face0.png,White,White,Male,3-9,"[9.9869263e-01 1.8554414e-05 6.7209330e-05 7.8401808e-04 2.9966838e-04
 1.8172456e-06 1.3609367e-04]",[9.5829809e-01 2.9371164e-04 4.1081935e-02 3.2626448e-04],[0.9938952 0.0061048],"[3.7579131e-01 6.1840671e-01 4.3083001e-03 4.2395020e-04 4.4311691e-04
 4.1172851e-04 1.5690296e-04 3.8646853e-05 1.9300332e-05]"
detected_faces/19604_face0.png,White,White,Male,20-29,"[8.51624846e-01 9.76454321e-05 3.55431102e-02 6.46484914e-05
 1.71221109e-04 8.16886779e-04 1.11681655e-01]",[9.9747217e-01 8.6014814e-05 3.8162488e-04 2.0601442e-03],[9.9997467e-01 2.5348929e-05],"[2.7362026e-07 8.3079003e-06 4.3128836e-03 5.0053072e-01 4.7034079e-01
 2.4614513e-02 1.9049276e-04 2.0302855e-06 4.4908433e-08]"
detected_faces/19586_face0.png,White,White,Female,40-49,"[0.42254597 0.00072653 0.26071167 0.00084302 0.0015525  0.01817551
 0.29544485]",[9.4915587e-01 2.1944981e-04 2.0114288e-03 4.8613280e-02],[0.00144035 0.9985596 ],"[3.3599157e-05 5.0934713e-04 5.1571298e-03 6.7132577e-02 3.6587030e-01
 4.5463035e-01 1.0178055e-01 4.7750175e-03 1.1113923e-04]"
detected_faces/19586_face1.png,Latino_Hispanic,Indian,Female,20-29,"[0.24553648 0.00151112 0.44035026 0.00058363 0.00076441 0.13147953
 0.17977446]",[0.29626656 0.00338536 0.00375411 0.696594  ],[4.0921557e-04 9.9959081e-01],"[1.3088963e-06 4.3085506e-04 5.4163590e-02 7.9615784e-01 1.4059311e-01
 8.4586181e-03 1.8675132e-04 7.7069062e-06 1.9930127e-07]"
detected_faces/19582_face0.png,Black,Black,Female,20-29,"[3.0457243e-04 9.9805725e-01 1.5798641e-03 5.4529883e-06 1.5625139e-05
 3.5089695e-05 2.1349406e-06]",[1.4950254e-04 9.9978250e-01 1.4867108e-05 5.3178195e-05],[0.001367   0.99863297],"[7.4939167e-06 7.5158407e-04 2.0902103e-02 6.1157113e-01 3.3768013e-01
 2.7890358e-02 1.1627784e-03 3.3559470e-05 9.3778215e-07]"
detected_faces/19573_face0.png,Latino_Hispanic,White,Male,20-29,"[8.4922388e-02 4.1312259e-03 5.2098209e-01 3.4911072e-04 2.3590012e-03
 3.6908582e-02 3.5034755e-01]",[0.87037295 0.00573331 0.00575653 0.11813727],[9.9970043e-01 2.9956084e-04],"[6.5328290e-06 8.6875196e-04 9.3732260e-02 5.4404479e-01 3.1725076e-01
 4.2183477e-02 1.8380813e-03 7.2745032e-05 2.5969523e-06]"
detected_faces/19573_face1.png,Black,Indian,Male,30-39,"[2.0681880e-02 4.0148810e-01 4.9581487e-02 3.7931968e-06 8.1640057e-05
 3.1133327e-01 2.1682984e-01]",[4.5869682e-02 1.7044726e-01 1.6791649e-04 7.8351516e-01],[9.9997467e-01 2.5367170e-05],"[5.4025867e-07 5.3525332e-06 4.3781390e-04 1.5277261e-01 7.4360406e-01
 9.7770117e-02 4.8572253e-03 5.2507670e-04 2.7148159e-05]"
detected_faces/19573_face2.png,Middle Eastern,White,Male,20-29,"[1.2476863e-01 1.9056903e-02 3.7528908e-01 8.3827821e-05 5.2343449e-04
 1.8506750e-02 4.6177134e-01]",[0.5779632  0.09670983 0.00654427 0.3187827 ],[9.9998212e-01 1.7891949e-05],"[4.3851930e-08 2.7551857e-06 2.3563742e-03 6.3841635e-01 3.5325423e-01
 5.9466343e-03 2.3024229e-05 5.1851339e-07 1.1051876e-08]"
detected_faces/19573_face3.png,Latino_Hispanic,Indian,Male,30-39,"[3.78966369e-02 2.89989077e-02 6.96601927e-01 1.78266288e-04
 1.14290742e-03 1.33516327e-01 1.01665094e-01]",[0.02707019 0.07649699 0.02718291 0.8692499 ],[9.9961609e-01 3.8391934e-04],"[8.0608501e-08 2.5075994e-06 1.4505092e-03 3.2257724e-01 6.2859756e-01
 4.6932790e-02 4.2779255e-04 1.1306448e-05 2.6113591e-07]"
detected_faces/19563_face0.png,Latino_Hispanic,Indian,Male,30-39,"[0.14430992 0.00401297 0.34058046 0.00107864 0.00669558 0.16964142
 0.333681  ]",[0.05897207 0.01338118 0.00131183 0.9263349 ],[0.9424906  0.05750944],"[4.5917539e-05 3.7771126e-04 1.1248286e-02 1.6290617e-01 5.5118775e-01
 2.5380853e-01 1.9670036e-02 7.1808236e-04 3.7543352e-05]"
detected_faces/19567_face0.png,White,White,Female,20-29,"[5.6207466e-01 7.8546619e-03 3.8473502e-01 2.8479024e-04 1.1676745e-03
 7.5751222e-03 3.6308024e-02]",[0.97359216 0.00257547 0.00195352 0.02187883],[0.02646741 0.97353256],"[2.1977980e-06 1.8169761e-04 3.6806338e-02 7.3242372e-01 2.2118188e-01
 9.0127243e-03 3.6533980e-04 2.5062578e-05 1.0633655e-06]"
detected_faces/19547_face0.png,White,White,Female,40-49,"[8.8141394e-01 2.1389319e-02 5.2613616e-02 3.9705763e-05 7.6443714e-05
 2.6288310e-03 4.1838109e-02]",[9.8701656e-01 5.1253047e-03 1.5330824e-04 7.7049294e-03],[0.01149853 0.9885015 ],"[5.8377809e-06 4.1290441e-05 1.3442920e-03 5.5098630e-02 3.3019283e-01
 3.9877403e-01 1.8172941e-01 3.0298449e-02 2.5152287e-03]"
detected_faces/19547_face1.png,White,White,Male,60-69,"[0.8381611  0.0010307  0.01240899 0.01520568 0.00683308 0.00124491
 0.12511548]",[0.78034437 0.0178307  0.19714768 0.00467722],[0.9098135  0.09018645],"[1.1225057e-05 1.1692731e-05 9.5952637e-05 8.4196631e-04 4.5915823e-03
 5.2111294e-02 2.2845276e-01 3.9003184e-01 3.2385170e-01]"
detected_faces/19547_face2.png,Indian,Indian,Female,30-39,"[0.00556243 0.28283575 0.03143678 0.00185507 0.05722389 0.55520904
 0.06587702]",[0.00083014 0.413708   0.01170364 0.57375824],[0.00949217 0.99050784],"[2.55007162e-05 4.48878563e-04 9.13779531e-03 2.13934094e-01
 4.24033880e-01 2.75501668e-01 6.46032169e-02 1.09257335e-02
 1.38923316e-03]"
detected_faces/19542_face0.png,White,White,Female,20-29,"[9.9299318e-01 6.9734410e-06 1.7045682e-03 1.0204500e-03 3.8218181e-04
 2.2091837e-04 3.6716531e-03]",[9.9921691e-01 1.5634459e-05 5.9919339e-04 1.6824162e-04],[0.00651144 0.9934886 ],"[5.3384207e-05 4.8771119e-03 1.0503138e-01 5.7149369e-01 2.7498594e-01
 4.0017366e-02 3.2280819e-03 2.8795871e-04 2.5153264e-05]"
detected_faces/19532_face0.png,White,White,Female,30-39,"[9.9941468e-01 5.6718216e-07 2.2133961e-04 2.1997324e-07 6.6186919e-07
 1.0808634e-06 3.6143127e-04]",[9.9982613e-01 6.2788924e-05 6.9677168e-05 4.1474010e-05],[3.666498e-04 9.996334e-01],"[3.95807092e-07 3.16142214e-05 7.90007971e-03 4.50657278e-01
 4.85403448e-01 5.51483482e-02 8.48084223e-04 1.05015615e-05
 1.65654868e-07]"
detected_faces/19532_face1.png,Black,Black,Female,40-49,"[0.08985927 0.46214682 0.24276873 0.04922085 0.06170154 0.07592281
 0.01837993]",[0.14905393 0.49801677 0.01861005 0.3343192 ],[0.3689131 0.6310869],"[0.00076086 0.0070634  0.05794676 0.21672073 0.26467395 0.29368755
 0.14008196 0.01774207 0.00132276]"
detected_faces/19526_face0.png,White,White,Male,50-59,"[9.4501096e-01 7.4754898e-06 3.6623288e-02 1.0227071e-03 3.1481314e-04
 2.9911258e-04 1.6721634e-02]",[9.9614131e-01 4.6069334e-05 1.9711000e-03 1.8415459e-03],[9.9964207e-01 3.5792048e-04],"[4.8732763e-06 9.3900690e-06 4.1208035e-04 9.5201196e-04 4.5536891e-02
 3.9368385e-01 5.3143924e-01 2.7714094e-02 2.4751949e-04]"
detected_faces/19507_face0.png,Latino_Hispanic,White,Female,20-29,"[1.7722824e-01 4.1788511e-02 6.9742823e-01 6.0953194e-04 4.8252649e-04
 2.9650109e-02 5.2812818e-02]",[0.671113   0.07719272 0.003523   0.24817128],[7.1749487e-04 9.9928248e-01],"[6.7611765e-08 1.9130038e-04 1.2985486e-01 8.1671154e-01 5.2886501e-02
 3.5292454e-04 2.7223830e-06 4.3091031e-08 4.1921647e-10]"
detected_faces/19507_face1.png,White,White,Female,3-9,"[9.7940230e-01 5.4315035e-05 7.7261897e-03 1.3344125e-04 2.0590144e-04
 5.6009449e-04 1.1917738e-02]",[9.9786389e-01 3.3172104e-04 4.9100572e-04 1.3134081e-03],[0.05276441 0.94723564],"[9.8838354e-04 9.4651717e-01 5.0857019e-02 1.1085304e-03 3.1567371e-04
 1.6944579e-04 3.5111119e-05 5.0176145e-06 3.6464762e-06]"
detected_faces/20165_face0.png,White,White,Female,20-29,"[9.9999827e-01 3.6348498e-09 5.7483032e-07 2.0385109e-09 3.3418168e-09
 4.0540709e-08 1.1381431e-06]",[9.9997991e-01 4.5303022e-07 4.3918199e-06 1.5183515e-05],[1.5914413e-04 9.9984086e-01],"[5.0639244e-08 3.0147055e-05 5.6255376e-03 5.5142969e-01 4.0367037e-01
 3.8536992e-02 7.0354779e-04 3.5028975e-06 2.0236813e-07]"
detected_faces/20163_face0.png,White,White,Female,40-49,"[9.8334783e-01 8.0345927e-07 8.4348675e-03 2.9170650e-04 1.8856446e-04
 8.5721178e-05 7.6504718e-03]",[9.5612556e-01 4.8865621e-07 4.3777771e-02 9.6204327e-05],[2.4594142e-04 9.9975401e-01],"[7.7433679e-06 1.9195063e-04 2.7860983e-03 9.7017333e-02 3.5501289e-01
 5.0613815e-01 3.6524739e-02 2.2724441e-03 4.8640006e-05]"
detected_faces/20163_face1.png,White,White,Male,30-39,"[9.9848205e-01 6.1175524e-06 3.5108894e-04 2.0010080e-05 3.8368762e-05
 1.1915088e-05 1.0905348e-03]",[9.9910182e-01 5.9136615e-05 4.5329778e-04 3.8578748e-04],[9.9990964e-01 9.0359157e-05],"[1.4395781e-07 2.2198399e-06 2.8766328e-04 1.7102768e-01 7.3188955e-01
 9.5505945e-02 1.2654833e-03 2.0282227e-05 1.0670316e-06]"
detected_faces/20154_face0.png,Southeast Asian,Asian,Male,40-49,"[0.1111996  0.0313179  0.17969403 0.13959076 0.48856422 0.01845882
 0.03117475]",[0.01696742 0.02013534 0.9463347  0.0165625 ],[0.9862853  0.01371463],"[1.8206902e-05 6.0757167e-05 1.2417486e-03 3.0852247e-02 1.7285419e-01
 2.8307492e-01 2.5946191e-01 2.1340328e-01 3.9032735e-02]"
detected_faces/20146_face0.png,Southeast Asian,Asian,Female,30-39,"[0.02025766 0.000855   0.20770077 0.28532267 0.46480915 0.01735179
 0.00370299]",[0.03989352 0.00690667 0.94546056 0.00773931],[0.0019878 0.9980122],"[2.68187279e-07 4.57818078e-06 1.02925231e-03 1.24138571e-01
 6.74719393e-01 1.92792460e-01 7.19604827e-03 1.18817734e-04
 6.32413446e-07]"
detected_faces/20143_face0.png,White,White,Male,50-59,"[3.7224141e-01 9.3989512e-03 3.2940862e-01 2.1402026e-04 1.1503198e-03
 5.3478606e-02 2.3410803e-01]",[9.9312645e-01 1.1234189e-03 9.1371726e-04 4.8364792e-03],[9.998308e-01 1.691794e-04],"[4.1286345e-05 3.3095686e-05 1.8243930e-04 1.5842878e-04 2.6476118e-03
 5.8048751e-02 6.2626648e-01 2.9788598e-01 1.4735883e-02]"
detected_faces/19875_face0.png,White,White,Female,60-69,"[9.4237733e-01 5.2776712e-04 1.9897139e-02 8.3497548e-03 7.6962309e-03
 2.0326518e-03 1.9119130e-02]",[9.9433374e-01 2.3705898e-05 5.5800141e-03 6.2441824e-05],[0.1148168  0.88518316],"[2.3663951e-04 4.5933644e-04 1.8255637e-04 1.1418833e-04 9.1885531e-04
 1.3706014e-02 2.1910983e-01 5.3207982e-01 2.3319277e-01]"
detected_faces/19860_face0.png,Latino_Hispanic,Indian,Female,10-19,"[0.01651534 0.10986259 0.74797696 0.00174259 0.02523467 0.09657382
 0.00209412]",[0.08747306 0.0460227  0.09210089 0.7744034 ],[0.01680897 0.9831911 ],"[4.1448884e-06 4.4385817e-02 8.4674752e-01 1.0572933e-01 3.0722325e-03
 5.9978927e-05 9.0276927e-07 8.9506202e-08 4.8660493e-09]"
detected_faces/19860_face1.png,Black,Indian,Female,10-19,"[1.6803930e-03 5.0301683e-01 8.0456041e-02 8.5711899e-06 1.8170055e-04
 3.8110712e-01 3.3549484e-02]",[0.00280122 0.49639365 0.00215781 0.49864733],[0.00189571 0.9981043 ],"[1.6589869e-05 4.4649664e-01 5.5256706e-01 8.4254774e-04 7.0886097e-05
 5.6646854e-06 4.3089702e-07 1.3822317e-07 1.1204456e-08]"
detected_faces/19860_face2.png,White,White,Male,30-39,"[8.9225650e-01 7.7653473e-04 3.1799342e-02 1.0108227e-04 1.6276461e-04
 4.1789247e-04 7.4485853e-02]",[0.9896288  0.00478433 0.00389792 0.00168889],[0.9958782  0.00412186],"[5.2608436e-07 2.2391221e-05 9.1104564e-04 1.4972173e-01 7.5012869e-01
 9.7148135e-02 2.0346267e-03 3.1931766e-05 1.0058317e-06]"
detected_faces/19860_face3.png,Black,Black,Female,30-39,"[9.8449318e-04 6.6243023e-01 8.7165780e-02 4.1423034e-04 4.5427815e-03
 2.4404436e-01 4.1811413e-04]",[6.7900321e-05 9.4687939e-01 1.1693232e-03 5.1883359e-02],[2.3037074e-04 9.9976969e-01],"[5.5507945e-07 3.1540414e-05 6.4752023e-03 3.7784201e-01 5.2109271e-01
 9.0022564e-02 4.4415263e-03 9.2671798e-05 1.1735275e-06]"
detected_faces/19834_face0.png,White,White,Male,0-2,"[0.82282907 0.0410099  0.05536797 0.02898958 0.02321523 0.00743685
 0.02115145]",[0.7436191  0.07980797 0.16214822 0.01442468],[0.7661904 0.2338096],"[9.9619985e-01 3.6612279e-03 1.2907389e-05 4.4577449e-05 5.3754517e-05
 1.9511488e-05 6.7487481e-06 1.0285079e-06 3.4611389e-07]"
detected_faces/19836_face0.png,White,White,Male,40-49,"[9.7279602e-01 3.6577272e-05 6.8965005e-03 9.5163323e-06 2.3026430e-05
 4.1313362e-04 1.9825295e-02]",[9.9963862e-01 5.1633353e-05 6.8852692e-05 2.4094172e-04],[9.99889314e-01 1.10681394e-04],"[2.8719658e-06 3.3314750e-06 9.0037065e-05 5.0938763e-03 1.2545571e-01
 6.0641742e-01 2.5235116e-01 1.0294460e-02 2.9117186e-04]"
detected_faces/19836_face1.png,White,White,Female,20-29,"[0.86779785 0.00119751 0.00637746 0.06872811 0.01375999 0.00124045
 0.04089855]",[0.86312234 0.00484366 0.12952444 0.00250956],[0.28036234 0.7196377 ],"[0.00172497 0.00585973 0.0245257  0.53178924 0.31695724 0.09497047
 0.01907577 0.00421736 0.00087947]"
detected_faces/19836_face2.png,White,White,Female,30-39,"[0.71196216 0.00215017 0.02737603 0.00494446 0.00192589 0.00182538
 0.24981582]",[9.9325418e-01 3.7835212e-04 5.2568973e-03 1.1106622e-03],[0.48735264 0.5126474 ],"[1.7426541e-04 5.1942503e-04 9.7805895e-03 3.4012768e-01 3.9045739e-01
 1.8744001e-01 5.7319697e-02 1.2231984e-02 1.9490226e-03]"
detected_faces/19845_face0.png,White,White,Male,60-69,"[0.8628061  0.00256926 0.03608887 0.00227528 0.0117512  0.01501238
 0.06949701]",[0.9882838  0.00142588 0.00678324 0.00350704],[0.97265685 0.0273431 ],"[7.2292460e-05 2.5247206e-04 1.2007689e-03 1.1589713e-03 4.1667544e-03
 3.7610155e-02 3.1516564e-01 4.7702941e-01 1.6334349e-01]"
detected_faces/19845_face1.png,White,White,Female,30-39,"[0.52669233 0.00566972 0.07708313 0.01209422 0.0053787  0.01705172
 0.35603026]",[0.9216666  0.01105413 0.06218653 0.00509267],[0.00467701 0.995323  ],"[2.2455531e-06 3.8140966e-05 2.6250626e-03 2.7505177e-01 4.2799947e-01
 2.0462985e-01 8.0731593e-02 8.7082135e-03 2.1364634e-04]"
detected_faces/19845_face2.png,White,White,Female,30-39,"[0.41236693 0.07159477 0.17412    0.07719366 0.02770288 0.0070167
 0.23000498]",[0.5220181  0.1647365  0.29157022 0.02167519],[0.29015306 0.7098469 ],"[0.00092346 0.01000685 0.03038171 0.25537726 0.33159757 0.23969465
 0.09309878 0.03360128 0.0053184 ]"
detected_faces/19845_face3.png,White,White,Female,20-29,"[8.2025796e-01 7.5397035e-04 1.7384691e-02 2.9714484e-04 5.0753547e-04
 1.8135861e-04 1.6061735e-01]",[9.9746126e-01 1.6222470e-03 6.9879903e-04 2.1767568e-04],[0.09623834 0.9037616 ],"[1.3288805e-05 9.8774885e-04 4.6441916e-02 4.4929680e-01 3.4793395e-01
 1.3673216e-01 1.6231669e-02 2.1012765e-03 2.6110050e-04]"
detected_faces/19845_face4.png,White,White,Female,40-49,"[9.7911543e-01 1.5809706e-04 2.7875404e-03 6.7331095e-04 5.5920705e-04
 1.5047801e-04 1.6555917e-02]",[9.9782723e-01 4.3938836e-04 1.6034702e-03 1.3001409e-04],[0.05845919 0.9415408 ],"[0.00118522 0.02138248 0.02865178 0.15342762 0.30045846 0.31389368
 0.15186217 0.02555999 0.00357866]"
detected_faces/19845_face5.png,East Asian,Asian,Male,50-59,"[0.00890153 0.00190465 0.00743675 0.9007308  0.07328632 0.00177056
 0.00596939]",[0.01351462 0.01621449 0.9618799  0.00839092],[0.9984692  0.00153082],"[9.8784105e-05 6.1148178e-04 6.3208649e-03 7.9801872e-02 1.9159509e-01
 2.5394458e-01 2.6575798e-01 1.9228710e-01 9.5822923e-03]"
detected_faces/19837_face0.png,White,White,Male,30-39,"[9.1936123e-01 2.0581363e-05 6.5585099e-02 2.6615054e-04 3.5064184e-04
 9.2795892e-03 5.1365350e-03]",[9.8335356e-01 1.3908232e-05 1.5685252e-04 1.6475663e-02],[9.9997467e-01 2.5389319e-05],"[1.9973231e-05 2.4745319e-04 5.8892886e-03 2.4728279e-01 6.7600656e-01
 7.0048623e-02 5.0190918e-04 3.3214558e-06 4.3269040e-08]"
