id,img,Has_Profanity,Has_Ethnicity,Has_Religion,Has_Class,Has_Gender,Has_Nationality,Has_Disability,Has_Sexual_Orientation,Ethnicity_Count,Religion_Count,Class_Count,Gender_Count,Nationality_Count,Disability_Count,Sexual_Orientation_Count,Hate Speech Category Count
53941,img/53941.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
49270,img/49270.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
67485,img/67485.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
92417,img/92417.png,1,1,0,0,1,0,0,0,2,0,0,3,0,0,0,2
26305,img/26305.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
61234,img/61234.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
59064,img/59064.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17634,img/17634.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3246,img/03246.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97635,img/97635.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
9634,img/09634.png,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,3
49630,img/49630.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
60173,img/60173.png,0,1,0,0,1,0,0,0,3,0,0,2,0,0,0,2
38490,img/38490.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
68423,img/68423.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
76258,img/76258.png,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
39652,img/39652.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
70435,img/70435.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8654,img/08654.png,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
37402,img/37402.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26795,img/26795.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
60317,img/60317.png,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
34805,img/34805.png,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
1389,img/01389.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
80361,img/80361.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
74536,img/74536.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15283,img/15283.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75340,img/75340.png,2,1,0,0,1,1,1,0,1,0,0,1,1,1,0,4
96153,img/96153.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63917,img/63917.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38529,img/38529.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
92016,img/92016.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
79054,img/79054.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
6471,img/06471.png,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,2
7698,img/07698.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1896,img/01896.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
76354,img/76354.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80237,img/80237.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
71045,img/71045.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
67084,img/67084.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
68507,img/68507.png,2,1,0,1,1,0,0,0,2,0,2,1,0,0,0,3
58096,img/58096.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,img/04263.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
26043,img/26043.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26031,img/26031.png,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1
64701,img/64701.png,0,0,0,0,1,1,1,0,0,0,0,1,2,1,0,3
26495,img/26495.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81963,img/81963.png,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
56972,img/56972.png,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,3
83127,img/83127.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
10827,img/10827.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56378,img/56378.png,1,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
50273,img/50273.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
25397,img/25397.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
46058,img/46058.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
6218,img/06218.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2849,img/02849.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69042,img/69042.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41853,img/41853.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70652,img/70652.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27943,img/27943.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68159,img/68159.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
91704,img/91704.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
94823,img/94823.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63285,img/63285.png,2,1,0,0,1,0,0,0,1,0,0,3,0,0,0,2
42693,img/42693.png,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,2
64027,img/64027.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20751,img/20751.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94351,img/94351.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
27489,img/27489.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
81394,img/81394.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
59467,img/59467.png,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,2
71906,img/71906.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81265,img/81265.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
67384,img/67384.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21086,img/21086.png,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
40153,img/40153.png,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
31025,img/31025.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
68042,img/68042.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70549,img/70549.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
48612,img/48612.png,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
5183,img/05183.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
27430,img/27430.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
13859,img/13859.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68379,img/68379.png,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,2
25037,img/25037.png,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,3
16380,img/16380.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25861,img/25861.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
59478,img/59478.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
71249,img/71249.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
12673,img/12673.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
74235,img/74235.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
63275,img/63275.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17830,img/17830.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
48625,img/48625.png,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
93216,img/93216.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
19256,img/19256.png,2,1,1,0,1,0,1,1,1,4,0,2,0,1,1,5
43201,img/43201.png,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
38127,img/38127.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
53962,img/53962.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
76213,img/76213.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
28317,img/28317.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,img/03251.png,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,3
9132,img/09132.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54973,img/54973.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4651,img/04651.png,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
78560,img/78560.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
95317,img/95317.png,0,1,1,0,1,1,0,0,2,2,0,2,1,0,0,4
16490,img/16490.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
13876,img/13876.png,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2
80239,img/80239.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
19540,img/19540.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61927,img/61927.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
52903,img/52903.png,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
56389,img/56389.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
64805,img/64805.png,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
74038,img/74038.png,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
86530,img/86530.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
92450,img/92450.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79103,img/79103.png,0,1,1,0,1,0,1,0,2,1,0,2,0,1,0,4
94721,img/94721.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
89042,img/89042.png,2,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
27034,img/27034.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
67198,img/67198.png,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
9347,img/09347.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54276,img/54276.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36472,img/36472.png,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
15938,img/15938.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
87049,img/87049.png,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,2
54761,img/54761.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
30628,img/30628.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91375,img/91375.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
87530,img/87530.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5129,img/05129.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34658,img/34658.png,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
42387,img/42387.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
67415,img/67415.png,2,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
86054,img/86054.png,2,1,0,0,1,0,1,0,1,0,0,1,0,1,0,3
29517,img/29517.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
28704,img/28704.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72531,img/72531.png,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,2
27953,img/27953.png,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,4
7249,img/07249.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75403,img/75403.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30948,img/30948.png,0,1,0,0,1,1,0,0,2,0,0,1,1,0,0,3
38245,img/38245.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
89160,img/89160.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93658,img/93658.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
32046,img/32046.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4568,img/04568.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54817,img/54817.png,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
42786,img/42786.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58197,img/58197.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
92185,img/92185.png,2,0,1,0,1,0,0,0,0,1,0,2,0,0,0,2
38704,img/38704.png,2,1,0,1,1,0,0,0,3,0,1,1,0,0,0,3
75481,img/75481.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42309,img/42309.png,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2
4253,img/04253.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28971,img/28971.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
26741,img/26741.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
3685,img/03685.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40286,img/40286.png,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,2
14695,img/14695.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
59837,img/59837.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
54397,img/54397.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7192,img/07192.png,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1
1392,img/01392.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67219,img/67219.png,1,1,0,0,1,0,0,0,3,0,0,1,0,0,0,2
14697,img/14697.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
68194,img/68194.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32468,img/32468.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,img/01524.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60937,img/60937.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75428,img/75428.png,2,1,0,0,1,0,0,0,2,0,0,5,0,0,0,2
67512,img/67512.png,2,0,0,0,1,0,1,0,0,0,0,1,0,2,0,2
83492,img/83492.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
94617,img/94617.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65320,img/65320.png,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
32765,img/32765.png,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1
4326,img/04326.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
65413,img/65413.png,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2
76034,img/76034.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
52986,img/52986.png,2,1,0,0,1,0,1,0,1,0,0,2,0,4,0,3
36981,img/36981.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63140,img/63140.png,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
68307,img/68307.png,0,1,0,1,1,0,0,0,2,0,1,1,0,0,0,3
75182,img/75182.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89610,img/89610.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
69137,img/69137.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
17829,img/17829.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90165,img/90165.png,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,2
37641,img/37641.png,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,2
32485,img/32485.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78906,img/78906.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
41258,img/41258.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4296,img/04296.png,0,1,1,0,1,1,0,0,2,1,0,1,2,0,0,4
56841,img/56841.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,img/01658.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85062,img/85062.png,2,0,0,0,1,0,1,0,0,0,0,1,0,2,0,2
89740,img/89740.png,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2
53278,img/53278.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67159,img/67159.png,2,1,0,1,0,0,1,0,1,0,1,0,0,1,0,3
95683,img/95683.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
85271,img/85271.png,0,0,1,0,1,0,1,0,0,2,0,1,0,1,0,3
16409,img/16409.png,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,2
17504,img/17504.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
62739,img/62739.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85421,img/85421.png,2,1,0,0,1,0,0,1,1,0,0,1,0,0,1,3
29731,img/29731.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74152,img/74152.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
61802,img/61802.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
96143,img/96143.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
53714,img/53714.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
79358,img/79358.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
34920,img/34920.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
63415,img/63415.png,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2
51734,img/51734.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
80534,img/80534.png,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2
61485,img/61485.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89603,img/89603.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16784,img/16784.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
80169,img/80169.png,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2
54936,img/54936.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83290,img/83290.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
97816,img/97816.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73562,img/73562.png,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
42368,img/42368.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
15743,img/15743.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
96073,img/96073.png,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
85362,img/85362.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
25968,img/25968.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
40965,img/40965.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41568,img/41568.png,0,1,0,0,1,0,1,0,1,0,0,2,0,3,0,3
71289,img/71289.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
8172,img/08172.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60128,img/60128.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
84703,img/84703.png,0,1,0,1,1,1,0,0,1,0,1,2,1,0,0,4
4325,img/04325.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
7258,img/07258.png,1,1,0,0,1,0,1,0,1,0,0,3,0,1,0,3
98764,img/98764.png,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
4162,img/04162.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6357,img/06357.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
68947,img/68947.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25639,img/25639.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
52738,img/52738.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
47598,img/47598.png,2,0,1,0,1,0,1,0,0,2,0,3,0,2,0,3
9716,img/09716.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
8632,img/08632.png,1,1,0,0,1,0,1,0,2,0,0,1,0,1,0,3
78520,img/78520.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
82763,img/82763.png,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,2
38427,img/38427.png,2,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
38156,img/38156.png,0,1,0,1,1,0,0,0,2,0,1,2,0,0,0,3
62358,img/62358.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48317,img/48317.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
20759,img/20759.png,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,3
76328,img/76328.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20879,img/20879.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
62435,img/62435.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
62849,img/62849.png,1,0,0,0,1,1,0,0,0,0,0,4,1,0,0,2
19586,img/19586.png,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,2
84120,img/84120.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81630,img/81630.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41032,img/41032.png,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
35910,img/35910.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7591,img/07591.png,1,1,0,0,1,0,0,0,2,0,0,2,0,0,0,2
62081,img/62081.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85923,img/85923.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
45912,img/45912.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87031,img/87031.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6483,img/06483.png,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
64130,img/64130.png,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
31074,img/31074.png,2,1,1,0,1,0,0,0,1,1,0,1,0,0,0,3
82637,img/82637.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12349,img/12349.png,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,4
43128,img/43128.png,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
29761,img/29761.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17495,img/17495.png,0,1,0,0,1,1,0,0,2,0,0,1,2,0,0,3
15409,img/15409.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
59317,img/59317.png,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
78469,img/78469.png,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,2
12867,img/12867.png,2,0,1,0,1,0,0,0,0,2,0,3,0,0,0,2
26497,img/26497.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
65980,img/65980.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27139,img/27139.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23690,img/23690.png,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
64853,img/64853.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
1492,img/01492.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
97542,img/97542.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98561,img/98561.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18597,img/18597.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
92467,img/92467.png,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2
73204,img/73204.png,0,0,1,0,1,0,1,0,0,2,0,1,0,1,0,3
58604,img/58604.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93086,img/93086.png,0,1,1,0,1,1,0,0,1,1,0,1,3,0,0,4
16278,img/16278.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
40932,img/40932.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
96824,img/96824.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
92453,img/92453.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89162,img/89162.png,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
82379,img/82379.png,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1
31765,img/31765.png,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
72504,img/72504.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
10492,img/10492.png,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1
67894,img/67894.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78124,img/78124.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
48756,img/48756.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41803,img/41803.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
78465,img/78465.png,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
42015,img/42015.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67214,img/67214.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
37548,img/37548.png,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
73241,img/73241.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27816,img/27816.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
79613,img/79613.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86051,img/86051.png,0,1,0,0,1,1,0,0,1,0,0,1,2,0,0,3
3957,img/03957.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
18693,img/18693.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23061,img/23061.png,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
67809,img/67809.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
72893,img/72893.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
59231,img/59231.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59346,img/59346.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
32768,img/32768.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76138,img/76138.png,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,2
15902,img/15902.png,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
23849,img/23849.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60729,img/60729.png,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,2
54976,img/54976.png,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,2
36480,img/36480.png,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,2
46251,img/46251.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
